ds,actual,yhat,yhat_lower,yhat_upper
2016-11-09,0.0,1.4425313206945471,0.0,58.67130178108058
2016-11-10,0.0,1.0459545488076305,0.0,60.92596680306895
2016-11-11,0.0,0.0,0.0,59.5001252124231
2016-11-12,0.0,0.0,0.0,33.915553886164844
2016-11-13,0.0,0.0,0.0,45.31026043278719
2016-11-14,0.0,30.70431837968787,0.0,93.51079690361871
2016-11-15,0.0,39.4408971645773,0.0,97.09304426687339
2016-11-16,0.0,38.97843227058341,0.0,100.57223373641973
2016-11-17,0.0,40.57619169739945,0.0,100.15487147380887
2016-11-18,0.0,40.06367300616985,0.0,100.45856844311966
2016-11-19,0.0,15.176299655543541,0.0,76.31374841122437
2016-11-20,0.0,30.204950524039326,0.0,88.21448505991727
2016-11-21,0.0,71.81723476080607,11.63171045419091,132.79080090504903
2016-11-22,0.0,79.14367293755683,17.058641220698153,140.27096452480873
2016-11-23,0.0,76.55317706828106,11.757470565131287,133.68423342421522
2016-11-24,0.0,75.32253915074376,17.598929637518335,131.6524912509615
2016-11-25,0.0,71.31415257745505,14.148589261546329,133.29563858943584
2016-11-26,0.0,42.31126670457437,0.0,100.14832767611179
2016-11-27,0.0,52.66671357384007,0.0,117.0135167218338
2016-11-28,0.0,89.12303489953327,24.522632183237974,146.29404389719468
2016-11-29,0.0,90.89719507746307,28.237267593325306,148.6628513018182
2016-11-30,0.0,82.45430578809335,26.474419235117217,142.6665641437705
2016-12-01,0.0,75.17511226522423,10.661142536198138,136.3591092553985
2016-12-02,0.0,65.03151239203171,7.275518646984563,130.88299069933248
2016-12-03,0.0,29.919460957365516,0.0,95.41936911821996
2016-12-04,0.0,34.30525401912892,0.0,99.29913197902707
2016-12-05,0.0,65.04317993425343,5.577931916375209,121.6358642026652
2016-12-06,0.0,61.45778226450306,1.3693672151972025,122.58485511201185
2016-12-07,0.0,48.25734408989702,0.0,110.19520208600403
2016-12-08,0.0,36.77277572116255,0.0,97.56935855461148
2016-12-09,0.0,23.057480531501962,0.0,89.40024361331355
2016-12-10,0.0,0.0,0.0,47.82181536067972
2016-12-11,0.0,0.0,0.0,51.207661773273095
2016-12-12,0.0,16.77399632221766,0.0,76.45212508569583
2016-12-13,0.0,12.694792877786076,0.0,69.04992281812143
2016-12-14,0.0,0.0,0.0,59.594436010845676
2016-12-15,0.0,0.0,0.0,48.05876407957053
2016-12-16,0.0,0.0,0.0,37.86941522305958
2016-12-17,0.0,0.0,0.0,5.754942376706945
2016-12-18,0.0,0.0,0.0,13.295556038716727
2016-12-19,0.0,0.0,0.0,40.92394145727744
2016-12-20,0.0,0.0,0.0,46.983949295362606
2016-12-21,0.0,0.0,0.0,32.64705287013595
2016-12-22,0.0,0.0,0.0,27.194217089783415
2016-12-23,1.0,0.0,0.0,18.95610674814722
2016-12-24,0.0,0.0,0.0,0.0
2016-12-25,0.0,0.0,0.0,6.840578971599173
2016-12-26,0.0,0.0,0.0,41.82025317342377
2016-12-27,0.0,0.0,0.0,51.74847565146285
2016-12-28,0.0,0.0,0.0,42.59105873324824
2016-12-29,0.0,0.0,0.0,49.24357535368564
2016-12-30,0.0,0.0,0.0,40.01462101508105
2016-12-31,0.0,0.0,0.0,17.381037382319462
2017-01-01,0.0,0.0,0.0,33.39000969610055
2017-01-02,0.0,12.107705839279687,0.0,69.86423069036839
2017-01-03,0.0,20.043768346033275,0.0,76.7460912537131
2017-01-04,0.0,18.60303005476254,0.0,79.16915954288103
2017-01-05,68.0,19.064117931561775,0.0,82.49020540319458
2017-01-06,4.0,17.287705677064658,0.0,74.69678091291465
2017-01-07,3.0,0.0,0.0,53.65691645978672
2017-01-08,3.0,4.697878506752154,0.0,65.449658460621
2017-01-09,4.0,44.955022404494386,0.0,108.4996452171923
2017-01-10,5.0,51.01992119673955,0.0,117.2549585494978
2017-01-11,9.0,47.33252095667369,0.0,108.10370055626981
2017-01-12,9.0,45.24288729864139,0.0,107.69734664965097
2017-01-13,10.0,40.686635604344936,0.0,100.15266052168835
2017-01-14,14.0,11.517856584324083,0.0,71.22510718262747
2017-01-15,16.0,22.155543047547873,0.0,83.00427472560033
2017-01-16,20.0,59.40151215303099,0.0,116.91018643216401
2017-01-17,58.0,62.52307250865445,5.583022834193638,125.86998614154783
2017-01-18,31.0,56.02492095693921,0.0,116.14955292324034
2017-01-19,34.0,51.31507241716992,0.0,115.62957144213921
2017-01-20,32.0,44.379139782268496,0.0,103.00450874630846
2017-01-21,37.0,13.112353321373881,0.0,72.07359167396912
2017-01-22,22.0,21.965341909219475,0.0,78.49553771276442
2017-01-23,40.0,57.83295057463741,0.0,115.23480600061102
2017-01-24,33.0,59.9229902472714,0.0,120.41728131298872
2017-01-25,54.0,52.742109582365245,0.0,116.67624938576401
2017-01-26,94.0,47.69086923427779,0.0,109.71394049017712
2017-01-27,53.0,40.73867188988365,0.0,101.91930733438365
2017-01-28,32.0,9.756641667112067,0.0,70.5063586545182
2017-01-29,39.0,19.164445373350503,0.0,77.99866935977667
2017-01-30,59.0,55.749025118199505,0.0,118.54527767788379
2017-01-31,73.0,58.748456384070856,0.0,118.32581417757793
2017-02-01,54.0,52.62537184995193,0.0,109.33470851752722
2017-02-02,55.0,48.734701912005235,0.0,111.78986386322447
2017-02-03,46.0,42.99999021862844,0.0,102.37051950119086
2017-02-04,56.0,13.247610464605476,0.0,67.84274680172966
2017-02-05,68.0,23.854840878604023,0.0,85.48694788070972
2017-02-06,74.0,61.56973314288038,0.0,120.12234754208122
2017-02-07,118.0,65.59596123655118,7.131365405294236,126.15900203505146
2017-02-08,67.0,60.36706673803059,0.0,118.25096831222632
2017-02-09,78.0,57.21483318590964,0.0,118.13241766249222
2017-02-10,57.0,52.04603527730612,0.0,116.16661858282039
2017-02-11,35.0,22.676882648793992,0.0,85.1220438095638
2017-02-12,50.0,33.48111426088295,0.0,91.44058865852406
2017-02-13,64.0,71.20968568036102,11.3928854132604,131.01701301432757
2017-02-14,58.0,75.07524598734122,13.592132353080444,139.4393067248547
2017-02-15,54.0,69.5727345750602,10.984176951146493,132.2033623411681
2017-02-16,39.0,66.00636529129964,1.1187017196155866,127.78879979447841
2017-02-17,50.0,60.30624134789768,0.0,120.85512784809636
2017-02-18,45.0,30.314976416883212,0.0,91.2263148611772
2017-02-19,37.0,40.43479472315871,0.0,101.53520014916865
2017-02-20,57.0,77.44618702401485,16.52921866414568,140.55620482300515
2017-02-21,40.0,80.59135145471316,18.45300773162447,141.16524262275848
2017-02-22,57.0,74.34688395658728,13.647060774017614,130.5283898592692
2017-02-23,58.0,70.090502268917,11.001512640123984,130.7386553798843
2017-02-24,59.0,63.77610229477716,6.117658721532971,125.20478055820554
2017-02-25,28.0,33.2665196861373,0.0,97.44010350993717
2017-02-26,33.0,42.98000429818642,0.0,102.42025628400818
2017-02-27,39.0,79.70839848522293,14.810690043552976,140.01971344386305
2017-02-28,46.0,82.70026032741316,17.825360132990678,142.0922045953759
2017-03-01,97.0,76.43340363466078,17.63079115013104,140.57740552482966
2017-03-02,59.0,72.28164072423617,12.936958952108156,134.6148119138302
2017-03-03,63.0,66.19002371419325,6.017711520723882,128.30787050410692
2017-03-04,75.0,36.00794919551414,0.0,94.88187289949116
2017-03-05,64.0,46.13612134515065,0.0,103.09147898147704
2017-03-06,91.0,83.34534770110425,20.72874372705968,145.20797696499272
2017-03-07,72.0,86.86038832252132,27.170018749341708,143.32905024962284
2017-03-08,64.0,81.13330685014532,22.2239910571218,143.84602656078252
2017-03-09,117.0,77.5110838913847,17.22640973215112,137.5579890533378
2017-03-10,73.0,71.9117614332748,14.045852395188367,129.85925341906798
2017-03-11,79.0,42.181773052099146,0.0,99.84346248535545
2017-03-12,47.0,52.67383944810579,0.0,114.24926541601151
2017-03-13,94.0,90.13655293959258,31.463437108879294,154.43528499852366
2017-03-14,83.0,93.77567078048796,39.170826183658164,157.31763050468768
2017-03-15,99.0,88.0281313608472,28.36100580651645,152.06228623153004
2017-03-16,95.0,84.23021669528617,27.10746858753979,145.34253423163656
2017-03-17,70.0,78.2941140369328,17.302042043900293,143.81144483716002
2017-03-18,50.0,48.042201888610634,0.0,108.4290080393073
2017-03-19,40.0,57.855020301120156,0.0,117.71424332159421
2017-03-20,106.0,94.4908698909968,33.786343968529515,156.31583425090548
2017-03-21,85.0,97.17023669656845,35.20808943676106,157.5269411460587
2017-03-22,96.0,90.3494745717361,32.45230486357295,153.00721609006268
2017-03-23,104.0,85.3884959234019,21.03143574343655,148.33206233349864
2017-03-24,61.0,78.22673726887732,19.622497289679124,142.72781450729437
2017-03-25,70.0,46.71674192564592,0.0,108.3785205301739
2017-03-26,57.0,55.27133964657735,0.0,118.20931375146253
2017-03-27,92.0,90.68238983952556,32.484932719460396,149.66869764121083
2017-03-28,89.0,92.20430933292789,29.744899658960556,146.00911624821313
2017-03-29,63.0,84.32684117170544,21.09136900403344,145.34056873970337
2017-03-30,66.0,78.44184028180598,21.599220338952072,143.26480601370162
2017-03-31,53.0,70.51836705205548,9.646456312497923,130.21254559081186
2017-04-01,48.0,38.43545459051785,0.0,99.86236621444361
2017-04-02,62.0,46.62855114941007,0.0,109.49560140093443
2017-04-03,66.0,81.91038838343252,23.595173377848184,146.39202325463916
2017-04-04,85.0,83.54568953747221,22.999634681170605,146.10608846698423
2017-04-05,88.0,76.03183409174409,13.136741445592996,138.70244857101594
2017-04-06,89.0,70.76261766616983,5.9236633216808645,127.87364627553902
2017-04-07,78.0,63.70322758526732,0.0,126.57739042043136
2017-04-08,64.0,32.72303729680559,0.0,95.26471160306303
2017-04-09,61.0,42.24221940385655,0.0,103.8691598662468
2017-04-10,74.0,79.05015782968854,18.348720796053033,139.81758259202664
2017-04-11,65.0,82.38888761010699,21.23763604652539,141.99896269884803
2017-04-12,50.0,76.72601988182609,15.959197271916128,138.19511163110062
2017-04-13,48.0,73.42192261750614,7.14202643190616,139.73913683852348
2017-04-14,46.0,68.40543674727435,9.316070347820713,131.4303588053742
2017-04-15,43.0,39.507476304001756,0.0,102.91440441011721
2017-04-16,35.0,51.10849181587336,0.0,109.78390178413112
2017-04-17,62.0,89.95775619604412,29.95463505420774,148.8866999762739
2017-04-18,69.0,95.25768019764242,32.18765937079343,161.70698109996226
2017-04-19,83.0,91.43759398068573,29.00298287630088,153.58376793323546
2017-04-20,122.0,89.82174526884357,24.792776673295908,149.9335513741398
2017-04-21,68.0,86.30577509921235,26.13476420209293,148.5348510485363
2017-04-22,81.0,58.69100305322805,0.0,118.98539017334079
2017-04-23,64.0,71.33248670281695,11.410142097856621,131.04001279765427
2017-04-24,101.0,110.95880259957042,49.08751582506913,171.65182470048674
2017-04-25,93.0,116.7567467424685,57.42994699657724,178.9528140776018
2017-04-26,106.0,113.14555422598067,49.81843326982287,174.98712320524322
2017-04-27,78.0,111.44453858135253,51.57290119142028,172.76588421459488
2017-04-28,85.0,107.55010508356332,46.300521509097806,168.17791233070903
2017-04-29,66.0,79.2697790202858,20.22312930186576,145.8712863542716
2017-04-30,56.0,90.97006571441818,31.477008239496378,149.63695547381678
2017-05-01,107.0,129.3959280185754,64.46114185849392,190.035977526905
2017-05-02,102.0,133.75508910317876,73.55001956272342,194.13113581330336
2017-05-03,91.0,128.491602572912,66.4845272702396,186.77205047062358
2017-05-04,95.0,124.95345028826222,62.8440836023182,185.81988296940239
2017-05-05,94.0,119.06844279232732,56.76833182649911,179.32155143901167
2017-05-06,95.0,88.67777161049828,28.000220986350822,150.70849825818786
2017-05-07,100.0,98.18319844620243,35.34189941989557,157.7065141135206
2017-05-08,100.0,134.3658511713444,73.03563893365026,196.0901305571508
2017-05-09,130.0,136.46984874439136,76.76759859556698,197.3914606405324
2017-05-10,105.0,128.97521056839417,66.17709180981754,193.36298475999175
2017-05-11,115.0,123.26482302388291,62.595971300560954,182.6511211802228
2017-05-12,108.0,115.2997490934574,55.069312351009266,177.23020543453728
2017-05-13,66.0,82.95223984082284,24.733486794543364,145.27531737632003
2017-05-14,93.0,90.65244062183478,28.139278052634157,151.40397769788507
2017-05-15,164.0,125.20676807564382,62.75219885240217,188.09051767008495
2017-05-16,141.0,125.88118446107967,62.93948132933254,187.43615086142458
2017-05-17,127.0,117.17382760608514,53.274438690114835,178.15719985508292
2017-05-18,123.0,110.4817703673298,46.99074026827773,171.59753748922608
2017-05-19,142.0,101.77619521124862,37.880462717564384,161.8519714147922
2017-05-20,65.0,68.93534111207971,7.502888548422466,127.73766348520635
2017-05-21,144.0,76.3912126295139,17.82730927390305,139.7834199613555
2017-05-22,133.0,110.94802404434675,50.5497164760878,177.7078638739124
2017-05-23,114.0,111.86560016230317,56.21159406409276,179.2651201398547
2017-05-24,141.0,103.6321873442142,42.38612769741762,169.70825833220593
2017-05-25,102.0,97.63144328593444,35.910736134826045,159.82463166123657
2017-05-26,72.0,89.81788566163343,27.197951166206018,149.5674718938619
2017-05-27,77.0,58.05015124843393,0.0,121.35489367792215
2017-05-28,83.0,66.7380502309703,7.961655527289189,129.55467160941384
2017-05-29,143.0,102.66138280476176,43.96726362210512,168.11434190447702
2017-05-30,92.0,105.0537352293032,43.1935310453517,165.03803507605983
2017-05-31,119.0,98.37570392668079,40.89179573173633,160.44478472093766
2017-06-01,111.0,93.98231178221155,30.42192753937877,157.75254217549133
2017-06-02,117.0,87.79889259462023,29.4897615391494,147.47698538663988
2017-06-03,84.0,57.654791327393674,0.0,122.38320872780587
2017-06-04,81.0,67.93086102232428,2.2899057968011522,126.55277828280994
2017-06-05,144.0,105.37871970454982,46.91208180540693,169.3034379295496
2017-06-06,127.0,109.2049805947035,46.93473384959061,172.39142872087953
2017-06-07,131.0,103.84490026018678,40.39194012916662,164.56253203431146
2017-06-08,139.0,100.63020468891716,42.070207895669775,161.34818510505207
2017-06-09,103.0,95.4653647837014,34.93640853235519,156.8089141061438
2017-06-10,74.0,66.16166416485211,4.935359973070702,124.035951115763
2017-06-11,104.0,77.08503504328962,19.755633263265302,140.12308361330588
2017-06-12,113.0,114.97562023625783,52.95487717235258,178.54507033847366
2017-06-13,108.0,119.03226815104655,61.17609757691367,180.6060507308096
2017-06-14,110.0,113.68640108972338,54.9640793564305,171.383255160245
2017-06-15,97.0,110.27000930536738,47.08053917294667,171.25433901706018
2017-06-16,82.0,104.69203723160093,44.297246177027006,163.4245945950949
2017-06-17,74.0,74.77249899073902,14.252384197607913,136.00527551397056
2017-06-18,93.0,84.89029377716653,21.57858048010942,145.74955881835632
2017-06-19,136.0,121.80267453740117,63.41904580733053,181.72064683785098
2017-06-20,89.0,124.72957398870824,63.80897360564548,187.88461004791137
2017-06-21,34.0,118.1272242821519,57.67444909524978,182.78230666147687
2017-06-22,73.0,113.35582325019318,53.932804116164746,175.55802503649312
2017-06-23,87.0,106.35551333783438,45.173717519666674,172.34617800192046
2017-06-24,61.0,74.9800126989122,17.813786309408375,134.54753645557128
2017-06-25,90.0,83.64387315491291,23.342631399908274,142.4608248618378
2017-06-26,64.0,119.14132451689949,57.56821224275509,181.13254151039231
2017-06-27,134.0,120.7299174151802,58.58256524478371,185.93642536249558
2017-06-28,100.0,112.9034110507411,53.835534208892796,175.2080361973053
2017-06-29,106.0,107.05867084863138,44.91394737749054,170.10924128862547
2017-06-30,78.0,99.1708559357725,37.09975789910827,161.64913714711707
2017-07-01,87.0,67.12625132649494,6.230561156247208,129.16586426762504
2017-07-02,99.0,75.36873621564004,15.531801391394211,139.76581396839762
2017-07-03,110.0,110.71786555363587,48.55532441962924,176.57291919680205
2017-07-04,104.0,112.45179530171406,53.923235565581784,178.4285705904709
2017-07-05,154.0,105.07951626436429,43.045306720458385,165.24750799921466
2017-07-06,128.0,100.00717917234098,34.70604006544157,166.47716072738072
2017-07-07,122.0,93.21280900203338,32.136058760998566,151.96408670041404
2017-07-08,78.0,62.57877859651833,4.980746602842782,129.55306202357036
2017-07-09,77.0,72.53804754751889,11.385198161573372,137.84616224105613
2017-07-10,126.0,109.89215531718249,44.983207998973974,169.72602579114485
2017-07-11,144.0,113.89420816548403,49.89082445261218,173.7515922377792
2017-07-12,135.0,109.02133075531627,45.31838406838824,174.4521916366623
2017-07-13,129.0,106.64136811733232,48.67169308292798,169.89696340635854
2017-07-14,132.0,102.68813410202729,39.69882455266745,162.91907477272497
2017-07-15,78.0,74.99457224403398,12.00203767016817,135.65358200356135
2017-07-16,118.0,87.93982575867484,24.941834105529868,145.97223747547426
2017-07-17,160.0,128.26819299644708,68.1057774043961,186.79411827389112
2017-07-18,202.0,135.17319144749723,77.3499360995784,201.6997960360342
2017-07-19,144.0,133.07118119530725,72.99969294800236,193.35313068937774
2017-07-20,155.0,133.2693103932615,74.1718609703276,197.2149333462923
2017-07-21,99.0,131.6420530870701,74.93890939239871,194.37440156826474
